astar;532600.0;2.0;3
astar;80607.0;3.4142137;4
astar;53217.0;2.4142137;3
astar;69473.0;3.0;4
astar;91834.0;3.0;4
astar;25099.0;0.0;1
astar;83065.0;2.4142137;3
astar;79106.0;3.4142137;4
astar;30739.0;1.4142135;2
astar;38795.0;2.4142137;3
astar;95452.0;7.8284273;12
astar;39404.0;4.4142137;5
astar;50357.0;4.4142137;5
astar;145269.0;7.2426405;17
astar;68517.0;6.2426405;8
astar;37371.0;5.4142137;6
astar;84956.0;7.2426405;16
astar;26263.0;4.0;5
astar;33017.0;5.0;6
astar;56991.0;7.2426405;16
astar;166770.0;8.656855;18
astar;55694.0;10.414213;11
astar;67942.0;9.2426405;19
astar;72918.0;8.414213;9
astar;106166.0;10.414213;27
astar;40663.0;10.414213;11
astar;37665.0;9.414213;10
astar;46262.0;10.414213;11
astar;90980.0;9.656855;32
astar;80142.0;11.485281;29
astar;180109.0;12.0;72
astar;85474.0;14.071068;34
astar;102681.0;13.899495;46
astar;60277.0;15.414213;16
astar;120396.0;15.414213;55
astar;97315.0;13.656855;45
astar;76803.0;12.828427;23
astar;130092.0;15.2426405;47
astar;219802.0;15.899495;66
astar;133131.0;14.071068;49
astar;203262.0;16.899494;79
astar;279303.0;19.242641;157
astar;60763.0;16.0;17
astar;134924.0;17.727922;57
astar;155807.0;18.242641;56
astar;80605.0;18.414213;19
astar;247315.0;18.485281;88
astar;78222.0;19.384777;15
astar;68472.0;18.556349;15
astar;79821.0;17.414213;18
astar;84455.0;21.213203;16
astar;259200.0;20.142136;101
astar;267201.0;22.485281;114
astar;258029.0;20.556349;99
astar;289903.0;21.556349;124
astar;212074.0;23.071068;105
astar;225704.0;23.556349;108
astar;113844.0;21.242641;42
astar;221842.0;20.485281;100
astar;160539.0;21.727922;71
astar;418605.0;25.384777;219
astar;277214.0;27.656855;135
astar;500390.0;27.485281;278
astar;190905.0;25.627417;80
astar;179747.0;25.071068;83
astar;139885.0;24.828426;60
astar;290645.0;25.485281;144
astar;145350.0;26.828426;65
astar;360392.0;25.556349;187
astar;406913.0;27.142136;213
astar;924478.0;29.485281;360
astar;226861.0;29.656855;106
astar;293380.0;29.455845;145
astar;391359.0;29.899494;208
astar;266727.0;28.071068;139
astar;638362.0;30.79899;361
astar;170700.0;28.242641;78
astar;967749.0;31.213203;290
astar;804572.0;30.556349;503
astar;721059.0;28.071068;444
astar;594431.0;33.55635;359
astar;509892.0;32.384777;268
astar;560150.0;32.071068;554
astar;355806.0;34.31371;504
astar;179683.0;35.485283;286
astar;247048.0;34.656853;424
astar;130458.0;35.485283;191
astar;223643.0;32.384777;334
astar;109493.0;32.62742;111
astar;259667.0;34.384777;415
astar;252744.0;38.04163;366
astar;87992.0;36.24264;116
astar;503348.0;38.899494;808
astar;304014.0;39.79899;408
astar;247891.0;39.31371;269
astar;124585.0;38.72792;216
astar;155918.0;39.698486;283
astar;322047.0;36.72792;714
astar;210258.0;38.213203;431
astar;367783.0;36.656853;644
astar;473958.0;41.79899;766
astar;212588.0;43.384777;473
astar;463285.0;41.970562;847
astar;249850.0;41.071068;583
astar;329114.0;42.55635;410
astar;607058.0;43.213203;1038
astar;140374.0;43.899494;331
astar;142869.0;43.213203;383
astar;264339.0;41.941124;687
astar;118219.0;40.31371;286
astar;208160.0;46.28427;539
astar;503452.0;46.55635;1223
astar;428113.0;45.79899;1114
astar;415054.0;47.183765;750
astar;292246.0;46.183765;747
astar;386464.0;46.769554;933
astar;97186.0;46.35534;194
astar;282636.0;45.455845;768
astar;247103.0;45.870056;567
astar;105696.0;46.24264;237
astar;509790.0;50.112698;992
astar;461409.0;51.698486;1211
astar;232316.0;51.970562;588
astar;414771.0;48.62742;1077
astar;173676.0;50.79899;444
astar;455648.0;50.384777;825
astar;274441.0;48.698486;717
astar;111976.0;48.142136;250
astar;284093.0;50.870056;657
astar;262388.0;49.35534;567
astar;300908.0;54.870056;854
astar;368315.0;54.62742;1065
astar;364040.0;55.59798;899
astar;260114.0;52.62742;655
astar;154989.0;52.04163;344
astar;305481.0;55.526913;728
astar;285079.0;52.870056;651
astar;455656.0;52.840622;1182
astar;513778.0;54.183765;1358
astar;532838.0;52.526913;1362
astar;328732.0;57.79899;774
astar;612617.0;59.28427;1397
astar;422344.0;59.384777;1122
astar;490459.0;56.28427;886
astar;236451.0;56.79899;742
astar;255183.0;56.62742;843
astar;265346.0;56.79899;728
astar;449280.0;59.01219;1138
astar;310148.0;56.59798;682
astar;337961.0;56.01219;748
astar;350762.0;61.79899;862
astar;564892.0;60.526913;1356
astar;290923.0;60.455845;778
astar;630985.0;60.183765;1834
astar;216567.0;61.55635;684
astar;383347.0;60.254833;1241
astar;545734.0;63.870056;1605
astar;463152.0;61.426407;1300
astar;273689.0;61.698486;701
astar;479416.0;61.04163;1268
astar;428948.0;64.81118;1070
astar;546114.0;66.52691;1374
astar;279443.0;66.870056;659
astar;951717.0;66.38477;2221
astar;322211.0;64.42641;844
astar;783769.0;65.55635;1771
astar;475340.0;67.325905;1057
astar;595312.0;66.59798;1346
astar;472972.0;67.870056;1176
astar;402445.0;65.941124;885
astar;678336.0;69.01219;1501
astar;388385.0;69.769554;900
astar;589420.0;69.59798;1316
astar;702528.0;69.39697;1632
astar;499739.0;69.28427;1225
astar;1020727.0;71.941124;2079
astar;645704.0;69.69849;1526
astar;718962.0;71.497475;1576
astar;521455.0;70.52691;1259
astar;784011.0;68.769554;1890
astar;536252.0;74.45584;1465
astar;788294.0;75.1127;1759
astar;510686.0;72.28427;1290
astar;1136115.0;72.79899;2842
astar;879154.0;75.35534;2084
astar;634656.0;74.91169;1416
astar;879886.0;75.91169;2275
astar;738321.0;74.52691;1775
astar;321394.0;72.28427;761
astar;631393.0;72.01219;1487
astar;295635.0;77.970566;750
astar;871056.0;78.142136;2166
astar;1046747.0;76.04163;2592
astar;663679.0;79.52691;1498
astar;677085.0;76.18377;1519
astar;1067977.0;78.941124;2580
astar;832207.0;77.59798;2032
astar;530787.0;77.1127;1275
astar;748247.0;77.18377;1773
astar;537698.0;77.1127;1267
astar;835833.0;83.42641;1851
astar;829973.0;82.72792;1923
astar;999335.0;83.59798;2209
astar;1336703.0;83.91169;3020
astar;993662.0;83.04163;2119
astar;446010.0;83.2132;1086
astar;639360.0;82.52691;1424
astar;743536.0;81.42641;1812
astar;1295312.0;83.18377;2985
astar;378992.0;83.142136;889
astar;762695.0;86.497475;1713
astar;1621390.0;86.325905;4006
astar;572097.0;86.18377;1536
astar;1038111.0;84.52691;2559
astar;147336.0;84.65685;313
astar;1029309.0;85.69849;2418
astar;1747083.0;86.53911;4315
astar;1073248.0;86.69849;2634
astar;1217990.0;85.28427;3583
astar;816881.0;86.53911;2490
astar;1419157.0;89.953316;3535
astar;688731.0;89.28427;1555
astar;1450996.0;89.01219;3337
astar;1075576.0;88.01219;2504
astar;385787.0;89.79899;915
astar;868139.0;90.325905;2091
astar;932634.0;90.56854;2315
astar;554862.0;91.35534;1283
astar;502032.0;90.52691;1174
astar;1836297.0;91.35534;4053
astar;999139.0;93.91169;2284
astar;1459269.0;94.84062;3380
astar;1083771.0;94.53911;2783
astar;603920.0;92.1127;1550
astar;937084.0;94.39697;2023
astar;722672.0;94.79899;1717
astar;841403.0;92.01219;1912
astar;1080806.0;95.325905;2433
astar;914936.0;92.28427;2379
astar;1494226.0;94.46804;3504
astar;1041789.0;96.98276;2306
astar;1016541.0;97.55635;2531
astar;1869724.0;99.63961;4323
astar;684003.0;99.08326;1713
astar;445717.0;97.24264;1250
astar;2329168.0;99.1127;5657
astar;1589183.0;99.39697;3696
astar;712390.0;99.53911;1636
astar;787326.0;99.325905;1938
astar;1386680.0;99.04163;3147
astar;1352754.0;102.59798;3420
astar;1440904.0;100.497475;3336
astar;2591297.0;100.769554;5996
astar;676742.0;100.142136;1742
astar;409760.0;102.38477;1019
astar;858922.0;101.497475;2210
astar;1116625.0;101.35534;2835
astar;1629264.0;101.18377;3897
astar;1101019.0;101.88225;2729
astar;874812.0;103.669044;2499
astar;717436.0;106.941124;1745
astar;1271907.0;107.053825;2930
astar;712855.0;104.04163;1748
